id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas,quantidade,desconto,lucro,dias_entrega,margem_lucro,ano_mes
4578,US-2014-121734,2014-04-11,2014-04-16,Classe Padrão,SE-20110,Sanjit Engle,Consumidor,United States,Lewiston,Idaho,83501,Oeste,OFF-BI-10004817,Materiais de Escritório,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544,5,35.0,2014-04
4579,CA-2015-110947,2015-06-09,2015-06-15,Classe Padrão,AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,Sul,OFF-BI-10001670,Materiais de Escritório,Binders,Vinyl Sectional Post Binders,113.1,3,0.0,56.55,6,50.0,2015-06
4580,US-2014-150126,2014-07-27,2014-08-02,Classe Padrão,AS-10045,Aaron Smayling,Corporativo,United States,New York City,New York,10035,Leste,OFF-PA-10002709,Materiais de Escritório,Paper,Xerox 1956,65.78,11,0.0,32.2322,6,49.0,2014-07
4581,CA-2015-164427,2015-07-31,2015-08-06,Classe Padrão,AR-10405,Allen Rosenblatt,Corporativo,United States,Hattiesburg,Mississippi,39401,Sul,TEC-AC-10004469,Tecnologia,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6,0.0,105.468,6,44.00000000000001,2015-07
4582,CA-2016-120250,2016-09-19,2016-09-22,Primeira Classe,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,Leste,FUR-FU-10003424,Móveis,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448,3,15.0,2016-09
4583,CA-2016-121993,2016-06-10,2016-06-12,Primeira Classe,JB-16000,Joy Bell-,Consumidor,United States,Philadelphia,Pennsylvania,19140,Leste,OFF-LA-10003720,Materiais de Escritório,Labels,Avery 487,23.616,8,0.2,7.9704,2,33.75,2016-06
4584,US-2016-100405,2016-08-26,2016-08-28,Segunda Classe,TS-21430,Tom Stivers,Corporativo,United States,Los Angeles,California,90045,Oeste,OFF-AR-10000390,Materiais de Escritório,Art,Newell Chalk Holder,8.26,2,0.0,3.7996,2,46.0,2016-08
4585,US-2017-163790,2017-11-02,2017-11-04,Segunda Classe,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,Oeste,OFF-EN-10001335,Materiais de Escritório,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7,0.0,38.29,2,50.0,2017-11
4586,US-2017-163790,2017-11-02,2017-11-04,Segunda Classe,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,Oeste,OFF-AR-10003469,Materiais de Escritório,Art,Nontoxic Chalk,8.8,5,0.0,4.224,2,48.0,2017-11
4587,US-2017-163790,2017-11-02,2017-11-04,Segunda Classe,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,Oeste,OFF-BI-10003718,Materiais de Escritório,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,2,35.0,2017-11
4588,US-2017-163790,2017-11-02,2017-11-04,Segunda Classe,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,Oeste,OFF-FA-10004838,Materiais de Escritório,Fasteners,"Super Bands, 12/Pack",5.58,3,0.0,0.1674,2,3.0,2017-11
4589,US-2017-163790,2017-11-02,2017-11-04,Segunda Classe,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,Oeste,FUR-FU-10002508,Móveis,Furnishings,Document Clip Frames,25.02,3,0.0,10.5084,2,42.0,2017-11
4590,US-2017-163790,2017-11-02,2017-11-04,Segunda Classe,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,Oeste,OFF-ST-10001511,Materiais de Escritório,Storage,Space Solutions Commercial Steel Shelving,452.55,7,0.0,22.6275,2,5.0,2017-11
4591,CA-2016-129868,2016-12-26,2016-12-31,Classe Padrão,MC-18130,Mike Caudle,Corporativo,United States,Los Angeles,California,90004,Oeste,OFF-SU-10000952,Materiais de Escritório,Supplies,Fiskars Home & Office Scissors,17.76,2,0.0,4.9728,5,27.999999999999996,2016-12
4592,CA-2016-129868,2016-12-26,2016-12-31,Classe Padrão,MC-18130,Mike Caudle,Corporativo,United States,Los Angeles,California,90004,Oeste,TEC-PH-10002275,Tecnologia,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384,5,10.0,2016-12
4593,CA-2016-129868,2016-12-26,2016-12-31,Classe Padrão,MC-18130,Mike Caudle,Corporativo,United States,Los Angeles,California,90004,Oeste,FUR-CH-10003535,Móveis,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3,0.2,-5.4882,5,-3.75,2016-12
4594,CA-2016-129868,2016-12-26,2016-12-31,Classe Padrão,MC-18130,Mike Caudle,Corporativo,United States,Los Angeles,California,90004,Oeste,OFF-AP-10004052,Materiais de Escritório,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,0.0,2.054,5,25.999999999999996,2016-12
4595,CA-2016-129868,2016-12-26,2016-12-31,Classe Padrão,MC-18130,Mike Caudle,Corporativo,United States,Los Angeles,California,90004,Oeste,FUR-TA-10003473,Móveis,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517,5,3.75,2016-12
4596,CA-2016-129868,2016-12-26,2016-12-31,Classe Padrão,MC-18130,Mike Caudle,Corporativo,United States,Los Angeles,California,90004,Oeste,OFF-AR-10001897,Materiais de Escritório,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3,0.0,15.1116,5,27.999999999999996,2016-12
4597,CA-2016-140564,2016-12-05,2016-12-10,Segunda Classe,TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia,20016,Leste,OFF-AR-10000034,Materiais de Escritório,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,0.0,13.2288,5,38.99999999999999,2016-12
4598,US-2017-169502,2017-08-28,2017-09-01,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-SU-10004115,Materiais de Escritório,Supplies,Acme Stainless Steel Office Snips,21.81,3,0.0,5.8887,4,27.0,2017-08
4599,US-2017-169502,2017-08-28,2017-09-01,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001947,Materiais de Escritório,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,91.6,5,0.0,26.564,4,29.000000000000004,2017-08
4600,CA-2015-146948,2015-07-16,2015-07-20,Classe Padrão,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,Leste,FUR-CH-10004853,Móveis,Chairs,"Global Manager's Adjustable Task Chair, Storm",150.98,1,0.0,43.7842,4,29.000000000000004,2015-07
4601,CA-2015-146948,2015-07-16,2015-07-20,Classe Padrão,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,Leste,OFF-EN-10000483,Materiais de Escritório,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",137.25,9,0.0,63.135,4,46.0,2015-07
4602,CA-2015-146948,2015-07-16,2015-07-20,Classe Padrão,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,Leste,OFF-FA-10001332,Materiais de Escritório,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",11.52,4,0.0,5.4144,4,47.0,2015-07
4603,US-2015-113327,2015-05-26,2015-05-29,Segunda Classe,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,Sul,OFF-PA-10003790,Materiais de Escritório,Paper,Xerox 1991,18.272,1,0.2,5.9384,3,32.5,2015-05
4604,US-2015-113327,2015-05-26,2015-05-29,Segunda Classe,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,Sul,OFF-PA-10003134,Materiais de Escritório,Paper,Xerox 1937,153.728,4,0.2,53.8048,3,35.0,2015-05
4605,US-2015-113327,2015-05-26,2015-05-29,Segunda Classe,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,Sul,OFF-EN-10004459,Materiais de Escritório,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,3,36.24999999999999,2015-05
4606,US-2015-113327,2015-05-26,2015-05-29,Segunda Classe,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,Sul,TEC-AC-10003628,Tecnologia,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,7,0.2,50.3832,3,30.000000000000004,2015-05
4607,CA-2015-135020,2015-05-28,2015-06-02,Classe Padrão,MS-17770,Maxwell Schwartz,Consumidor,United States,Rochester,New York,14609,Leste,TEC-PH-10004093,Tecnologia,Phones,Panasonic Kx-TS550,45.99,1,0.0,13.3371,5,28.999999999999996,2015-05
4608,CA-2015-135020,2015-05-28,2015-06-02,Classe Padrão,MS-17770,Maxwell Schwartz,Consumidor,United States,Rochester,New York,14609,Leste,OFF-ST-10001490,Materiais de Escritório,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,5,30.0,2015-05
4609,CA-2015-135020,2015-05-28,2015-06-02,Classe Padrão,MS-17770,Maxwell Schwartz,Consumidor,United States,Rochester,New York,14609,Leste,OFF-BI-10000605,Materiais de Escritório,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574,5,33.75,2015-05
4610,CA-2015-135020,2015-05-28,2015-06-02,Classe Padrão,MS-17770,Maxwell Schwartz,Consumidor,United States,Rochester,New York,14609,Leste,OFF-PA-10004255,Materiais de Escritório,Paper,Xerox 219,45.36,7,0.0,21.7728,5,48.0,2015-05
4611,US-2017-141852,2017-11-09,2017-11-14,Classe Padrão,JE-15745,Joel Eaton,Consumidor,United States,Oceanside,California,92054,Oeste,FUR-FU-10000023,Móveis,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,5,44.00000000000001,2017-11
4612,CA-2016-109407,2016-01-24,2016-01-26,Segunda Classe,HG-14965,Henry Goldwyn,Corporativo,United States,Gulfport,Mississippi,39503,Sul,OFF-BI-10000285,Materiais de Escritório,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4,0.0,15.68,2,50.0,2016-01
4613,US-2017-165953,2016-12-31,2017-01-06,Classe Padrão,EP-13915,Emily Phan,Consumidor,United States,Jacksonville,Florida,32216,Sul,OFF-AR-10000588,Materiais de Escritório,Art,Newell 345,47.616,3,0.2,3.5712,6,7.5,2016-12
4614,US-2017-165953,2016-12-31,2017-01-06,Classe Padrão,EP-13915,Emily Phan,Consumidor,United States,Jacksonville,Florida,32216,Sul,OFF-PA-10002250,Materiais de Escritório,Paper,Things To Do Today Pad,23.48,5,0.2,8.218,6,35.0,2016-12
4615,CA-2016-144540,2016-09-05,2016-09-10,Classe Padrão,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10002457,Materiais de Escritório,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,0.8,-166.3935,5,-265.0,2016-09
4616,CA-2016-144540,2016-09-05,2016-09-10,Classe Padrão,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,OFF-FA-10002763,Materiais de Escritório,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,0.2,4.266,5,15.0,2016-09
4617,CA-2015-159863,2015-09-04,2015-09-07,Segunda Classe,DS-13180,David Smith,Corporativo,United States,Houston,Texas,77095,Central,TEC-AC-10000109,Tecnologia,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188,3,5.0,2015-09
4618,CA-2015-117800,2015-09-21,2015-09-26,Classe Padrão,TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,Leste,TEC-PH-10002415,Tecnologia,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0.0,147.475,5,25.0,2015-09
4619,CA-2015-117800,2015-09-21,2015-09-26,Classe Padrão,TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,Leste,FUR-CH-10000785,Móveis,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644,5,25.999999999999996,2015-09
4620,CA-2017-145219,2017-12-24,2017-12-25,Primeira Classe,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,Oeste,TEC-CO-10001449,Tecnologia,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832,1,35.0,2017-12
4621,CA-2017-145219,2017-12-24,2017-12-25,Primeira Classe,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,Oeste,OFF-BI-10001670,Materiais de Escritório,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,1,37.5,2017-12
4622,CA-2015-161214,2015-10-05,2015-10-08,Segunda Classe,SF-20965,Sylvia Foulston,Corporativo,United States,Wilmington,Delaware,19805,Leste,OFF-ST-10001328,Materiais de Escritório,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0.0,21.714,3,27.999999999999996,2015-10
4623,CA-2017-147228,2017-09-09,2017-09-14,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Columbia,Tennessee,38401,Sul,OFF-SU-10001225,Materiais de Escritório,Supplies,Staple remover,8.832,3,0.2,-1.9872,5,-22.499999999999996,2017-09
4624,CA-2017-147228,2017-09-09,2017-09-14,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Columbia,Tennessee,38401,Sul,OFF-PA-10000357,Materiais de Escritório,Paper,Xerox 1888,177.536,4,0.2,62.1376,5,35.0,2017-09
4625,CA-2017-147228,2017-09-09,2017-09-14,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Columbia,Tennessee,38401,Sul,OFF-ST-10000046,Materiais de Escritório,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.231,5,-1.25,2017-09
4626,CA-2017-147228,2017-09-09,2017-09-14,Classe Padrão,SO-20335,Sean O'Donnell,Consumidor,United States,Columbia,Tennessee,38401,Sul,FUR-FU-10000023,Móveis,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.2408,5,30.000000000000004,2017-09
4627,CA-2016-101336,2016-11-13,2016-11-18,Classe Padrão,CK-12760,Cyma Kinney,Corporativo,United States,New York City,New York,10011,Leste,OFF-ST-10003455,Materiais de Escritório,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,0.0,20.163,5,26.0,2016-11
4628,CA-2016-101336,2016-11-13,2016-11-18,Classe Padrão,CK-12760,Cyma Kinney,Corporativo,United States,New York City,New York,10011,Leste,OFF-ST-10000876,Materiais de Escritório,Storage,Eldon Simplefile Box Office,24.88,2,0.0,6.9664,5,28.000000000000004,2016-11
4629,CA-2016-101336,2016-11-13,2016-11-18,Classe Padrão,CK-12760,Cyma Kinney,Corporativo,United States,New York City,New York,10011,Leste,OFF-AR-10003582,Materiais de Escritório,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",140.75,5,0.0,39.41,5,27.999999999999996,2016-11
4630,CA-2016-101336,2016-11-13,2016-11-18,Classe Padrão,CK-12760,Cyma Kinney,Corporativo,United States,New York City,New York,10011,Leste,OFF-ST-10004258,Materiais de Escritório,Storage,Portable Personal File Box,36.63,3,0.0,9.8901,5,27.0,2016-11
4631,US-2015-126235,2015-10-15,2015-10-15,Mesmo Dia,GA-14725,Guy Armstrong,Consumidor,United States,Mount Pleasant,Michigan,48858,Central,FUR-FU-10000719,Móveis,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0.0,6.1704,0,36.0,2015-10
4632,CA-2017-168396,2017-08-03,2017-08-08,Segunda Classe,BD-11725,Bruce Degenhardt,Consumidor,United States,San Francisco,California,94122,Oeste,OFF-LA-10001297,Materiais de Escritório,Labels,Avery 473,51.75,5,0.0,24.84,5,48.0,2017-08
4633,CA-2017-168396,2017-08-03,2017-08-08,Segunda Classe,BD-11725,Bruce Degenhardt,Consumidor,United States,San Francisco,California,94122,Oeste,FUR-FU-10000723,Móveis,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0.0,11.1564,5,9.0,2017-08
4634,CA-2015-130456,2015-08-21,2015-08-26,Classe Padrão,DS-13180,David Smith,Corporativo,United States,San Francisco,California,94122,Oeste,FUR-BO-10003893,Móveis,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.494,5,5.88235294117647,2015-08
4635,CA-2015-130456,2015-08-21,2015-08-26,Classe Padrão,DS-13180,David Smith,Corporativo,United States,San Francisco,California,94122,Oeste,OFF-ST-10000736,Materiais de Escritório,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2392,5,3.9999999999999996,2015-08
4636,CA-2017-116288,2017-03-12,2017-03-17,Classe Padrão,BS-11380,Bill Stewart,Corporativo,United States,San Francisco,California,94122,Oeste,OFF-ST-10000736,Materiais de Escritório,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,5,3.9999999999999996,2017-03
4637,CA-2017-168228,2017-04-27,2017-04-29,Primeira Classe,AP-10915,Arthur Prichep,Consumidor,United States,Los Angeles,California,90045,Oeste,OFF-AR-10003373,Materiais de Escritório,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,0.0,33.4584,2,26.999999999999996,2017-04
4638,CA-2017-168228,2017-04-27,2017-04-29,Primeira Classe,AP-10915,Arthur Prichep,Consumidor,United States,Los Angeles,California,90045,Oeste,OFF-AR-10000390,Materiais de Escritório,Art,Newell Chalk Holder,12.39,3,0.0,5.6994,2,46.0,2017-04
4639,CA-2017-168228,2017-04-27,2017-04-29,Primeira Classe,AP-10915,Arthur Prichep,Consumidor,United States,Los Angeles,California,90045,Oeste,OFF-AR-10001725,Materiais de Escritório,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,12.298,2,26.0,2017-04
4640,CA-2016-102162,2016-09-11,2016-09-16,Classe Padrão,JF-15565,Jill Fjeld,Consumidor,United States,Newport News,Virginia,23602,Sul,TEC-CO-10001943,Tecnologia,Copiers,Canon PC-428 Personal Copier,1599.92,8,0.0,751.9624,5,47.0,2016-09
4641,CA-2016-102162,2016-09-11,2016-09-16,Classe Padrão,JF-15565,Jill Fjeld,Consumidor,United States,Newport News,Virginia,23602,Sul,OFF-EN-10002312,Materiais de Escritório,Envelopes,#10 Self-Seal White Envelopes,11.09,1,0.0,5.4341,5,49.0,2016-09
4642,CA-2017-130141,2017-10-22,2017-10-24,Segunda Classe,HA-14905,Helen Abelman,Consumidor,United States,Fort Collins,Colorado,80525,Oeste,OFF-BI-10000831,Materiais de Escritório,Binders,Storex Flexible Poly Binders with Double Pockets,3.168,4,0.7,-2.5344,2,-80.0,2017-10
4643,CA-2017-130141,2017-10-22,2017-10-24,Segunda Classe,HA-14905,Helen Abelman,Consumidor,United States,Fort Collins,Colorado,80525,Oeste,FUR-CH-10000749,Móveis,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,4,0.2,-28.9568,2,-5.0,2017-10
4644,CA-2015-147501,2015-08-02,2015-08-06,Classe Padrão,Co-12640,Corey-Lock,Consumidor,United States,Seattle,Washington,98105,Oeste,OFF-BI-10002003,Materiais de Escritório,Binders,Ibico Presentation Index for Binding Systems,6.368,2,0.2,2.1492,4,33.75,2015-08
4645,CA-2015-147501,2015-08-02,2015-08-06,Classe Padrão,Co-12640,Corey-Lock,Consumidor,United States,Seattle,Washington,98105,Oeste,TEC-MA-10001972,Tecnologia,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,4,7.500000000000001,2015-08
4646,CA-2016-143910,2016-08-12,2016-08-16,Classe Padrão,BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011,Leste,FUR-CH-10000225,Móveis,Chairs,"Global Geo Office Task Chair, Gray",145.764,2,0.1,-8.098,4,-5.555555555555556,2016-08
4647,CA-2014-146885,2014-05-30,2014-06-05,Classe Padrão,EB-13840,Ellis Ballard,Corporativo,United States,Richmond,Virginia,23223,Sul,OFF-PA-10001622,Materiais de Escritório,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0.0,6.129,6,45.0,2014-05
4648,CA-2016-139556,2016-04-26,2016-05-01,Classe Padrão,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,Leste,FUR-CH-10004983,Móveis,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822,5,14.444444444444446,2016-04
4649,CA-2017-129357,2017-05-14,2017-05-19,Classe Padrão,KB-16585,Ken Black,Corporativo,United States,Seattle,Washington,98103,Oeste,OFF-PA-10003228,Materiais de Escritório,Paper,Xerox 1917,440.19,9,0.0,206.8893,5,47.0,2017-05
4650,CA-2017-129357,2017-05-14,2017-05-19,Classe Padrão,KB-16585,Ken Black,Corporativo,United States,Seattle,Washington,98103,Oeste,OFF-SU-10004498,Materiais de Escritório,Supplies,Martin-Yale Premier Letter Opener,64.4,5,0.0,1.932,5,2.9999999999999996,2017-05
4651,CA-2017-150987,2017-04-08,2017-04-12,Classe Padrão,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,Oeste,OFF-PA-10001878,Materiais de Escritório,Paper,Xerox 1891,244.55,5,0.0,114.9385,4,47.0,2017-04
4652,CA-2017-150987,2017-04-08,2017-04-12,Classe Padrão,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,Oeste,OFF-PA-10002923,Materiais de Escritório,Paper,Xerox 1942,195.76,4,0.0,97.88,4,50.0,2017-04
4653,CA-2017-132647,2017-02-17,2017-02-23,Classe Padrão,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,Leste,OFF-PA-10001838,Materiais de Escritório,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,6,49.00000000000001,2017-02
4654,CA-2017-132647,2017-02-17,2017-02-23,Classe Padrão,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,Leste,OFF-ST-10003123,Materiais de Escritório,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,5,0.0,39.948,6,24.000000000000004,2017-02
4655,CA-2017-159107,2017-06-24,2017-06-26,Segunda Classe,KT-16480,Kean Thornton,Consumidor,United States,San Francisco,California,94110,Oeste,OFF-FA-10001332,Materiais de Escritório,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,1,0.0,1.3536,2,47.0,2017-06
4656,CA-2014-160738,2014-05-05,2014-05-10,Classe Padrão,KH-16330,Katharine Harms,Corporativo,United States,Freeport,Illinois,61032,Central,OFF-ST-10003442,Materiais de Escritório,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592,5,8.75,2014-05
